RAE(NPL) 5213 AIRFOIL
1.000000,0.000000
0.994122,0.000816
0.986518,0.001864
0.977996,0.003099
0.968467,0.004581
0.957951,0.006223
0.946504,0.007907
0.934151,0.009690
0.921193,0.011568
0.907846,0.013471
0.894156,0.015362
0.880176,0.017280
0.866072,0.019224
0.851905,0.021167
0.837760,0.023085
0.823619,0.024965
0.809499,0.026812
0.795373,0.028614
0.781232,0.030391
0.767095,0.032128
0.752955,0.033835
0.738800,0.035498
0.724597,0.037141
0.710426,0.038756
0.696278,0.040330
0.682134,0.041870
0.668031,0.043378
0.654015,0.044841
0.640086,0.046242
0.626201,0.047583
0.612359,0.048866
0.598563,0.050084
0.584792,0.051239
0.571058,0.052330
0.557345,0.053350
0.543653,0.054306
0.529979,0.055189
0.516315,0.056005
0.502663,0.056745
0.488987,0.057414
0.475281,0.058014
0.461541,0.058551
0.447771,0.059024
0.433980,0.059441
0.420192,0.059800
0.406437,0.060101
0.392726,0.060332
0.379028,0.060493
0.365352,0.060586
0.351687,0.060606
0.338037,0.060558
0.324398,0.060435
0.310764,0.060246
0.297163,0.059984
0.283577,0.059647
0.270010,0.059238
0.256470,0.058753
0.242953,0.058194
0.229473,0.057563
0.216068,0.056865
0.202782,0.056096
0.189652,0.055245
0.176647,0.054291
0.163741,0.053247
0.150996,0.052123
0.138505,0.050944
0.126460,0.049729
0.114992,0.048458
0.104109,0.047122
0.093917,0.045785
0.084562,0.044486
0.076138,0.043256
0.068634,0.042060
0.061938,0.040860
0.055926,0.039636
0.050503,0.038402
0.045595,0.037148
0.041127,0.035887
0.037046,0.034636
0.033315,0.033387
0.029898,0.032122
0.026758,0.030836
0.023862,0.029535
0.021181,0.028233
0.018691,0.026946
0.016395,0.025636
0.014261,0.024327
0.012289,0.023005
0.010486,0.021640
0.008850,0.020221
0.007372,0.018755
0.006060,0.017233
0.004904,0.015665
0.003877,0.014074
0.002977,0.012465
0.002216,0.010836
0.001580,0.009198
0.001060,0.007559
0.000649,0.005925
0.000334,0.004304
0.000137,0.002696
0.000022,0.001110
0.000002,-0.000455
0.000093,-0.002010
0.000360,-0.003553
0.000833,-0.005059
0.001515,-0.006506
0.002432,-0.007852
0.003573,-0.009072
0.004879,-0.010200
0.006319,-0.011260
0.007903,-0.012239
0.009617,-0.013163
0.011473,-0.014019
0.013483,-0.014807
0.015656,-0.015543
0.018000,-0.016263
0.020529,-0.016989
0.023263,-0.017746
0.026222,-0.018537
0.029443,-0.019340
0.032970,-0.020142
0.036854,-0.020947
0.041161,-0.021755
0.045964,-0.022592
0.051359,-0.023447
0.057448,-0.024359
0.064311,-0.025331
0.072022,-0.026360
0.080597,-0.027431
0.090035,-0.028500
0.100330,-0.029547
0.111445,-0.030566
0.123282,-0.031564
0.135659,-0.032534
0.148425,-0.033455
0.161444,-0.034320
0.174631,-0.035110
0.187949,-0.035824
0.201394,-0.036460
0.214939,-0.037034
0.228538,-0.037540
0.242180,-0.037981
0.255838,-0.038360
0.269461,-0.038673
0.283061,-0.038908
0.296654,-0.039070
0.310216,-0.039157
0.323781,-0.039161
0.337361,-0.039092
0.350930,-0.038948
0.364517,-0.038724
0.378115,-0.038432
0.391701,-0.038068
0.405273,-0.037632
0.418808,-0.037128
0.432281,-0.036547
0.445728,-0.035880
0.459141,-0.035137
0.472522,-0.034304
0.485904,-0.033384
0.499291,-0.032375
0.512693,-0.031277
0.526173,-0.030077
0.539746,-0.028796
0.553434,-0.027428
0.567235,-0.025996
0.581123,-0.024497
0.595117,-0.022945
0.609167,-0.021346
0.623297,-0.019702
0.637493,-0.018051
0.651651,-0.016405
0.665684,-0.014799
0.679610,-0.013254
0.693420,-0.011771
0.707135,-0.010372
0.720821,-0.009047
0.734496,-0.007790
0.748135,-0.006595
0.761704,-0.005474
0.775201,-0.004433
0.788637,-0.003483
0.802053,-0.002624
0.815471,-0.001847
0.828859,-0.001150
0.842211,-0.000545
0.855564,-0.000032
0.868913,0.000400
0.882214,0.000753
0.895424,0.001031
0.908422,0.001231
0.921149,0.001323
0.933615,0.001309
0.945701,0.001217
0.957195,0.001062
0.967919,0.000856
0.977692,0.000639
0.986390,0.000409
0.994071,0.000164
1.000000,0.000000
