   i00516
   1.000000  0.002544
   0.994979  0.003329
   0.989147  0.004378
   0.981061  0.005836
   0.969934  0.007850
   0.955990  0.010383
   0.940462  0.013253
   0.924334  0.016281
   0.907959  0.019368
   0.891527  0.022451
   0.875185  0.025479
   0.858944  0.028438
   0.842803  0.031317
   0.826743  0.034114
   0.810721  0.036832
   0.794667  0.039476
   0.778552  0.042047
   0.762402  0.044538
   0.746232  0.046942
   0.730048  0.049257
   0.713857  0.051480
   0.697659  0.053611
   0.681459  0.055648
   0.665278  0.057588
   0.649141  0.059429
   0.633038  0.061174
   0.616948  0.062826
   0.600835  0.064388
   0.584684  0.065862
   0.568517  0.067247
   0.552324  0.068543
   0.536113  0.069751
   0.519896  0.070869
   0.503664  0.071897
   0.487416  0.072828
   0.471158  0.073664
   0.454897  0.074411
   0.438617  0.075070
   0.422325  0.075645
   0.406045  0.076134
   0.389772  0.076535
   0.373516  0.076845
   0.357269  0.077063
   0.341041  0.077188
   0.324837  0.077215
   0.308655  0.077142
   0.292483  0.076965
   0.276299  0.076688
   0.260153  0.076315
   0.244154  0.075839
   0.228343  0.075229
   0.212640  0.074469
   0.197062  0.073552
   0.181689  0.072471
   0.166587  0.071199
   0.151752  0.069713
   0.137208  0.067992
   0.123012  0.066025
   0.109259  0.063798
   0.096025  0.061297
   0.083409  0.058518
   0.071530  0.055471
   0.060534  0.052192
   0.050578  0.048731
   0.041719  0.045120
   0.033937  0.041412
   0.027236  0.037687
   0.021548  0.033968
   0.016767  0.030257
   0.012764  0.026511
   0.009417  0.022773
   0.006677  0.019087
   0.004491  0.015478
   0.002803  0.011969
   0.001557  0.008590
   0.000699  0.005370
   0.000189  0.002322
   0.000009 -0.000527
   0.000180 -0.003310
   0.000834 -0.006138
   0.001984 -0.009029
   0.003537 -0.012022
   0.005557 -0.015078
   0.008129 -0.018199
   0.011330 -0.021410
   0.015245 -0.024740
   0.019996 -0.028187
   0.025727 -0.031753
   0.032555 -0.035422
   0.040503 -0.039116
   0.049562 -0.042731
   0.059690 -0.046199
   0.070809 -0.049458
   0.082868 -0.052492
   0.095744 -0.055293
   0.109297 -0.057857
   0.123389 -0.060189
   0.137856 -0.062291
   0.152597 -0.064160
   0.167605 -0.065815
   0.182849 -0.067277
   0.198262 -0.068557
   0.213817 -0.069667
   0.229512 -0.070619
   0.245303 -0.071425
   0.261180 -0.072091
   0.277127 -0.072628
   0.293121 -0.073039
   0.309159 -0.073329
   0.325231 -0.073501
   0.341342 -0.073562
   0.357477 -0.073513
   0.373633 -0.073359
   0.389805 -0.073102
   0.405984 -0.072743
   0.422162 -0.072284
   0.438325 -0.071724
   0.454471 -0.071062
   0.470588 -0.070296
   0.486669 -0.069421
   0.502719 -0.068435
   0.518738 -0.067335
   0.534733 -0.066116
   0.550716 -0.064777
   0.566695 -0.063318
   0.582670 -0.061740
   0.598635 -0.060045
   0.614581 -0.058233
   0.630507 -0.056304
   0.646412 -0.054256
   0.662291 -0.052090
   0.678157 -0.049802
   0.694012 -0.047393
   0.709873 -0.044860
   0.725776 -0.042204
   0.741742 -0.039429
   0.757807 -0.036542
   0.773991 -0.033559
   0.790305 -0.030496
   0.806713 -0.027392
   0.823031 -0.024320
   0.839119 -0.021347
   0.854975 -0.018512
   0.870640 -0.015841
   0.886182 -0.013346
   0.901662 -0.011027
   0.917052 -0.008892
   0.932240 -0.006961
   0.946954 -0.005278
   0.960659 -0.003920
   0.972738 -0.002948
   0.982592 -0.002319
   0.990082 -0.001897
   0.995663 -0.001606
   1.000000 -0.001520
